title,date,text,status,url
É falso que Lula confessou ter roubado em gestões anteriores,"12 de março de 2024, 14h48",Lula se entrega [e diz que roubou],Selo falso,https://www.aosfatos.org/noticias/falso-lula-confessou-ter-roubado/
Réu do 8 de Janeiro absolvido por Moraes não confessou elo com facções criminosas,"12 de março de 2024, 16h50",Moraes absolve preso de 8 de Janeiro após defesa expor envolvimento desse com o Comando Vermelho e PCC.,Selo falso,https://www.aosfatos.org/noticias/falso-reu-8-de-janeiro-absolvido-faccoes-criminosas/
"Vídeo mostra porcos sendo incinerados vivos na China, não ação do MST em Mato Grosso","12 de março de 2024, 18h15","[Vídeo mostra] MST NO MATOGROSSO DO SUL. Invadiram as terras, expulsaram trabalhadores, destruíram lavouras, casas, e cometeram matança contra animais",Selo falso,https://www.aosfatos.org/noticias/video-porcos-incinerados-china-nao-mst-mato-grosso/
Protesto de mulheres não tentou impedir Bolsonaro de comparecer a eventos em Salvador,"13 de março de 2024, 15h41","O PT tentou impedir Bolsonaro de chegar aos compromissos em Salvador, não adiantou, Bolsonaro fez sucesso por onde passou. Estamos juntos.",Selo falso,https://www.aosfatos.org/noticias/protesto-mulheres-bolsonaro-salvador/
Fala de Gilmar Mendes é manipulada para desinformar sobre o processo eleitoral,"14 de julho de 2023, 17h38",Gilmar Mendes reconhece que o sistema eletrônico de votação tem falhas e que ‘mesários pianistas’ podem votar por qualquer eleitor faltante!,Selo não é bem assim,https://www.aosfatos.org/noticias/video-gilmar-mendes-mesario-pianista/
Não é verdade que Lula diminuiu o valor do Bolsa Família,"19 de julho de 2023, 18h44","Presidente Lula, cumpra sua palavra e deixa o Bolsa Família com valor de 600. O senhor abaixou o Bolsa Família de milhões de famílias que tanto precisam.",Selo não é bem assim,https://www.aosfatos.org/noticias/valor-bolsa-familia-governo-lula/
Autorização para apreensão de documentos de Bolsonaro em maio circula como atual,"25 de julho de 2023, 15h26",Ministro Alexandre de Moraes determina apreensão e porte de arma de Bolsonaro. A prisão pode estar vindo por aí!,Selo não é bem assim,https://www.aosfatos.org/noticias/apreensao-documentos-bolsonaro/
"Governo Lula bloqueou R$ 1,5 bilhão de dez ministérios, sendo 52% de Saúde e Educação","3 de agosto de 2023, 16h24","Governo anuncia corte de R$ 1,5 bilhão na Saúde e na Educação",Selo não é bem assim,https://www.aosfatos.org/noticias/governo-lula-bloqueou-orcamento-saude-educacao/
Justiça de SP não proibiu leitura da Bíblia em sessões das Câmaras Municipais,"21 de agosto de 2023, 15h57",Tô lendo isso aqui mesmo? É proibido. Tem lugares no Brasil que é proibido ler a bíblia. Não pode mais ler a bíblia.,Selo não é bem assim,https://www.aosfatos.org/noticias/justica-de-sp-nao-proibiu-biblia/
Lula falseia dados sobre dívida de países africanos e voos do Brasil ao continente,"29 de agosto de 2023, 17h05",“Qual é o problema do continente africano? É que quase todos os países devem quase 800 bilhões de dólares para o FMI” — durante ,Selo falso,https://www.aosfatos.org/noticias/lula-falseia-dados-divida-paises-africanos/
Lula falseia dados sobre dívida de países africanos e voos do Brasil ao continente,"29 de agosto de 2023, 17h05","“Quando houve a crise em 2008 nos países ricos, o FMI não se manifestou” — durante live feita em Joanesburgo, na África do Sul, em 22.ago.2023.",Selo falso,https://www.aosfatos.org/noticias/lula-falseia-dados-divida-paises-africanos/
Lula falseia dados sobre dívida de países africanos e voos do Brasil ao continente,"29 de agosto de 2023, 17h05","“Eu quero discutir como o país do tamanho do Brasil não tem voos diretos para o continente africano” — no Twitter, durante viagem a Angola, em 26.ago.2023.",Selo falso,https://www.aosfatos.org/noticias/lula-falseia-dados-divida-paises-africanos/
Lula falseia dados sobre dívida de países africanos e voos do Brasil ao continente,"29 de agosto de 2023, 17h05","“O G7, mesmo quando o Brasil chegou à sexta economia do mundo, a gente era convidado como convidado e não como participante” — durante live feita em Joanesburgo, na África do Sul, em 22.ago.2023.",Selo falso,https://www.aosfatos.org/noticias/lula-falseia-dados-divida-paises-africanos/
Peças omitem que projeto contra abuso infantil revogado pelo governo foi substituído por novo programa,"8 de setembro de 2023, 15h42",Os pedófilos agradecem: Lula revoga projeto de Damares contra abuso infantil no Marajó.,Selo não é bem assim,https://www.aosfatos.org/noticias/projeto-abuso-infantil-marajo-revogado-pelo-governo-foi-substituido/
Embargos internacionais não são o único motivo da queda no preço da carne,"18 de setembro de 2023, 18h00",O governo vai dizer que baixou o preço. A verdade é que com embargo o país perde em crescimento. Mais 4 países suspenderam a importação de carne bovina do Brasil. Veja o motivo],Selo não é bem assim,https://www.aosfatos.org/noticias/embargos-internacionais-preco-da-carne/
Protesto em PE pede volta de sistema de irrigação sem relação com transposição do São Francisco,"10 de outubro de 2023, 13h21",Prefeito nordestino Cabrobó (PE) votou em Lula faz protesto manda bloqueia (sic) rodovia e LULA manda fechar bombas da transposição que abastecer (sic) a cidade. Esse aí é o prefeito (05/10/2023),Selo não é bem assim,https://www.aosfatos.org/noticias/protesto-pe-volta-irrigacao-transposicao-sao-francisco/
Governo Lula não propôs taxar influenciadores digitais em 4%,"29 de novembro de 2023, 18h28",Lula vai taxar influenciadores digitais em 4%,Selo não é bem assim,https://www.aosfatos.org/noticias/governo-lula-nao-propos-taxar-influenciadores-digitais/
Vídeo que critica projeto para contratar médicos sem Revalida é de 2020,"29 de novembro de 2023, 18h52","Hoje [23/11/23] foi feito mais um acórdão no Senado Federal que querem aprovar, nesta quinta feira, o Projeto de Lei n° 3654, de autoria do senador Randolfe Rodrigues, que autoriza quem estudou medicina no exterior a atuar no Brasil, como se médicos fossem. Mesmo quem não fez Revalida, mesmo quem não tem o CRM, mesmo quem não teve sua capacidade técnica avaliada",Selo não é bem assim,https://www.aosfatos.org/noticias/video-medicos-sem-revalida-2020/
"Viral usa dados incomparáveis para dizer que recorde de ocupados ocorreu sob Bolsonaro, não Lula","4 de dezembro de 2023, 18h50",Cortesia com o chapéu dos outros o nome disso kkkkkk Imprensa começa a apagar conquistas do governo Bolsonaro e passa a dar os méritos a Lula,Selo não é bem assim,https://www.aosfatos.org/noticias/recorde-ocupados-ibge-bolsonaro-lula/
"Na COP-28, Lula cita dados errados sobre Ministério do Meio Ambiente e produção de alimentos","5 de dezembro de 2023, 16h38","“A Marina assumiu o ministério com metade das pessoas que ela tinha em 2010, com todos os problemas que a gente tinha em 2010” — ",Selo falso,https://www.aosfatos.org/noticias/cop-28-lula-dados-meio-ambiente/
"Na COP-28, Lula cita dados errados sobre Ministério do Meio Ambiente e produção de alimentos","5 de dezembro de 2023, 16h38","“Agora, o que eles não sabem é que nós também temos 4,6 milhões de pequenas propriedades de até 100 hectares que produzem quase 90% do alimento que nós comemos” — ",Selo falso,https://www.aosfatos.org/noticias/cop-28-lula-dados-meio-ambiente/
"Na COP-28, Lula cita dados errados sobre Ministério do Meio Ambiente e produção de alimentos","5 de dezembro de 2023, 16h38","“Já gastamos nesta guerra com Ucrânia e Rússia US$ 2,224 trilhões, dinheiro que poderia ter sido usado para acabar com a fome no mundo” — ",Selo falso,https://www.aosfatos.org/noticias/cop-28-lula-dados-meio-ambiente/
"Na COP-28, Lula cita dados errados sobre Ministério do Meio Ambiente e produção de alimentos","5 de dezembro de 2023, 16h38","“Quando deixei a Presidência, o Brasil era a sexta economia do mundo. Quando eu peguei agora o Brasil era a 12ª economia do mundo” — ",Selo falso,https://www.aosfatos.org/noticias/cop-28-lula-dados-meio-ambiente/
"Na COP-28, Lula cita dados errados sobre Ministério do Meio Ambiente e produção de alimentos","5 de dezembro de 2023, 16h38","“Eu participo do G7 desde que ganhei a Presidência da República. Aliás, o único presidente que participou de todas as reuniões do G7” — ",Selo falso,https://www.aosfatos.org/noticias/cop-28-lula-dados-meio-ambiente/
"Reportagem que mostra tropas brasileiras na fronteira com a Venezuela é de 2019, não atual","6 de dezembro de 2023, 18h09",Segurança é reforçada na fronteira entre Brasil e Venezuela. Clima esquenta no Brasil por causa da guerra [entre Venezuela e Guiana],Selo não é bem assim,https://www.aosfatos.org/noticias/reportagem-tropas-brasileiras-fronteira-venezuela-2019/
"Mudanças na aposentadoria que passam a valer em 2024 foram aprovadas no governo Bolsonaro, não no governo Lula","20 de dezembro de 2023, 13h57",Pra você que ia se aposentar em 2024… faz o L,Selo não é bem assim,https://www.aosfatos.org/noticias/mudancas-aposentadoria-aprovadas-bolsonaro-nao-lula/
Promoção de botijão a R$ 75 em Pernambuco não tem relação com Lula,"20 de janeiro de 2023, 15h16","O negócio é com Lula mesmo, viu? O gás já está R$ 75 (...) Esse presidente Lula bota a moral mesmo, viu? 75 o gás em Barreiros, Pernambuco",Selo não é bem assim,https://www.aosfatos.org/noticias/falso-botijao-75-reais-pernambuco-lula/
Médico desinforma ao dizer que vacina bivalente contra Covid-19 é insegura por ter sido testada só em camundongos,"14 de fevereiro de 2023, 16h41",Vacina bivalente para Ômicron BA4 e BA5! Aprovada nos EUA baseada em estudos com 8 camundongos!,Selo não é bem assim,https://www.aosfatos.org/noticias/vacina-bivalente-pfizer-covid-19-teste-camundongos/
"Estudo não conclui que imunidade natural contra Covid-19 dispensa vacinação, diz autor","27 de fevereiro de 2023, 17h35","A imunidade natural é duradoura e NA PIOR DAS HIPÓTESES tão eficaz quanto as vacinas para prevenção de reinfecção ou de formas severas da doença (...) Como justificar obrigar pessoas que JÁ TIVERAM INFECÇÃO POR COVID a serem vacinadas se, na verdade, já estavam imunes? Malversação do dinheiro público, exposição de pessoas a risco desnecessário",Selo não é bem assim,https://www.aosfatos.org/noticias/lancet-imunidade-natural-covid-vacina/
Vídeo de 2018 em que Temer rebate acusações de Haddad sobre golpismo circula como atual,"27 de fevereiro de 2023, 18h07",Themer [sic] manda Hadade [sic] ir tomar naquele lugar com todas as letras 11/02/23,Selo não é bem assim,https://www.aosfatos.org/noticias/video-temer-haddad-2018/
Vídeo de 2018 em que Temer rebate acusações de Haddad sobre golpismo circula como atual,"27 de fevereiro de 2023, 18h07","
",Selo não é bem assim,https://www.aosfatos.org/noticias/video-temer-haddad-2018/
É de 2020 vídeo em que Flávio Dino afirma que médicos podem receitar cloroquina,"3 de março de 2023, 15h47",Agora já se pode usar remédios preventivos contra a Codvi (sic)? Bolsonaro sempre teve razão 02/03/2023,Selo não é bem assim,https://www.aosfatos.org/noticias/video-flavio-dino-cloroquina-2020/
OMS não disse que vacinas não são necessárias para crianças e adolescentes saudáveis,"31 de março de 2023, 17h48","As vacinas contra a Covid não são necessárias para crianças e adolescentes saudáveis, diz Organização Mundial da Saúde",Selo não é bem assim,https://www.aosfatos.org/noticias/oms-nao-disse-que-vacinas-nao-sao-necessarias/
Posts enganam ao dizer que homem invadiu escola particular no DF,"19 de abril de 2023, 17h21","Homem fantasiado de feiticeira invade escola adventista no Gama e é preso pela polícia militar. Segundo informações, ele estava com facão e teria tentado invadir outra escola",Selo não é bem assim,https://www.aosfatos.org/noticias/posts-enganam-homem-invadiu-escola-particular-df/
"Vídeo em que deputado português xinga Lula foi gravado em janeiro, não em abril","26 de abril de 2023, 16h11",Linda convenção ontem em Portugal. Assistam como o faz o L foi tratado,Selo não é bem assim,https://www.aosfatos.org/noticias/video-deputado-portugues-xinga-lula-gravado-janeiro-nao-abril/
Posts distorcem valores e contexto para criticar bolsonarista que viralizou ao dar banho de gasolina em carro,"18 de maio de 2023, 17h47","Internautas relembram vídeo viral de bolsonarista comemorando o preço da gasolina por R$ 7,25 em 2022. O menor valor da gasolina no Governo Lula está chegando a R$ 4,82.",Selo não é bem assim,https://www.aosfatos.org/noticias/posts-distorcem-contexto-bolsonarista-banho-de-gasolina/
"No exterior, Lula desinforma sobre projeto da Petrobras na Amazônia e guerra na Ucrânia","24 de maio de 2023, 18h19","“Se explorar esse petróleo tiver problemas para a Amazônia, certamente não será explorado. Mas eu acho difícil, porque é a 530 km de distância da Amazônia” — ","Foto mostra Presidente da República, Luiz Inácio Lula da Silva, e presidente da República Popular da China, Xi Jinping",https://www.aosfatos.org/noticias/checamos-lula-exterior-petrobras-amazonia/
"No exterior, Lula desinforma sobre projeto da Petrobras na Amazônia e guerra na Ucrânia","24 de maio de 2023, 18h19","“Eu nunca igualei os dois países [Rússia e Ucrânia] porque eu sei o que é invasão, eu sei o que é integridade territorial” — ","Foto mostra Presidente da República, Luiz Inácio Lula da Silva, e presidente da República Popular da China, Xi Jinping",https://www.aosfatos.org/noticias/checamos-lula-exterior-petrobras-amazonia/
"No exterior, Lula desinforma sobre projeto da Petrobras na Amazônia e guerra na Ucrânia","24 de maio de 2023, 18h19","“Quando a Dilma deixou o governo, a gente tinha 4,3% de desemprego” — ","Foto mostra Presidente da República, Luiz Inácio Lula da Silva, e presidente da República Popular da China, Xi Jinping",https://www.aosfatos.org/noticias/checamos-lula-exterior-petrobras-amazonia/
"No exterior, Lula desinforma sobre projeto da Petrobras na Amazônia e guerra na Ucrânia","24 de maio de 2023, 18h19",“O Brasil só de manufaturado tem quase US$ 20 bilhões de exportação com a Argentina” — ,"Foto mostra Presidente da República, Luiz Inácio Lula da Silva, e presidente da República Popular da China, Xi Jinping",https://www.aosfatos.org/noticias/checamos-lula-exterior-petrobras-amazonia/
"No exterior, Lula desinforma sobre projeto da Petrobras na Amazônia e guerra na Ucrânia","24 de maio de 2023, 18h19",“O Brasil tem um potencial energético extraordinário: 80% da energia brasileira é limpa” — ,"Foto mostra Presidente da República, Luiz Inácio Lula da Silva, e presidente da República Popular da China, Xi Jinping",https://www.aosfatos.org/noticias/checamos-lula-exterior-petrobras-amazonia/
Vídeo que mostra aliados do governo no Planalto em 8 de janeiro foi gravado após expulsão de invasores,"29 de maio de 2023, 15h25",Olha quem estava em Brasília no dia 8 de janeiro!,Selo não é bem assim,https://www.aosfatos.org/noticias/video-aliados-governo-planalto-8-de-janeiro/
Peças omitem que Anvisa defendeu vacinação em alerta de 2021 sobre riscos,"14 de junho de 2023, 17h46",Anvisa alerta sobre risco de miocardite e pericardite pós-vacinação,Selo não é bem assim,https://www.aosfatos.org/noticias/nota-anvisa-2021-vacina/
Decisão de Nunes Marques que derrubou cassação de Francischini foi revertida pelo STF,"11 de julho de 2023, 17h15","Parabéns, Nunes. Excelente notícia.",Selo não é bem assim,https://www.aosfatos.org/noticias/nunes-marques-cassacao-francischini-revisao-stf/
"É falso que vacinas de RNA mensageiro são mortais, como afirmou médico americano em audiência no Senado","27 de fevereiro de 2024, 17h22","O depoimento do médico americano é chocante onde ele diz que as picadas devem ser removidas do mercado imediatamente, que é uma verdadeira carnificina, não há nada que comprove que as picadas resolvem, pelo contrário, só gera a morte em massa.",Selo falso,https://www.aosfatos.org/noticias/falso-vacinas-rna-mensageiro-medico-americano-senado/
Não há evidências de que o vinagre de álcool extermina o mosquito da dengue,"27 de fevereiro de 2024, 18h25",Vinagre de álcool combate a dengue,Selo falso,https://www.aosfatos.org/noticias/nao-ha-evidencias-vinagre-de-alcool-extermina-mosquito-dengue/
"Vídeo mostra bastidores de curta-metragem, não ação real de membros do Hamas","28 de fevereiro de 2024, 16h02",Video encontrado no celular de um terrorista abatido pelas forças israelenses. Olha o terror psicológico que esses monstros causam até em crianças,Selo falso,https://www.aosfatos.org/noticias/video-bastidores-curta-metragem-nao-acao-hamas/
É falso que Elon Musk comentou que ato convocado por Bolsonaro parecia ‘bem lotado’,"28 de fevereiro de 2024, 16h41",Até Elon Musk se impressionou com ato realizado na Avenida Paulista: ‘lotado’.,Selo falso,https://www.aosfatos.org/noticias/falso-elon-musk-comentou-ato-bolsonaro/
Vídeo de execução de soldados turcos de 2016 circula como se mostrasse israelenses mortos pelo Hamas,"29 de fevereiro de 2024, 13h35",Hamas queimando os soldados de Israel vivos.,Selo falso,https://www.aosfatos.org/noticias/video-soldados-turcos-israelenses-mortos-hamas/
Polícia Militar não disse que 3 milhões de pessoas foram ao ato de Bolsonaro,"29 de fevereiro de 2024, 15h53","SEGUNDO a PM de SÃO PAULO, a AVENIDA PAULISTA estava [em 25/02/24] com AGLOMERAÇÕES em todos os 18 quarteirões e também em RUAS PARALELAS, chegando a quantia estimada de TRÊS (3) MILHÕES de PESSOAS",Selo falso,https://www.aosfatos.org/noticias/falso-policia-militar-3-milhoes-de-pessoas-ato-de-bolsonaro/
Lula não assumiu ter fortuna pessoal de US$ 370 bilhões,"1 de março de 2024, 14h52",Lula assume que tem 370 bilhões em dinheiro e alega que foi honestamente.,Selo falso,https://www.aosfatos.org/noticias/falso-lula-fortuna-370-bilhoes-dolares/
Homem que traficava drogas em voo para Etiópia não integrava comitiva de Lula,"1 de março de 2024, 16h07","TRAFICANTE DA COMITIVA DO PT , MORRE EM AVIÃO !!! Traficante que acompanhava a comitiva liderada por Lula do PT, veio a óbito após ingerir 96 cápsulas de cocaína, resultando em complicações fatais quando uma delas se rompeu no seu estômago. O voo estava repleto de ministros do governo Lula em direção à Etiópia",Selo falso,https://www.aosfatos.org/noticias/falso-homem-drogas-voo-comitiva-lula/
É falso que homem que quebrou relógio histórico no 8 de Janeiro está em liberdade,"1 de março de 2024, 16h26",Foi condenado a 17 anos? Não se sabe. Está preso? Não se sabe. Está indiciado? Não se sabe. Qual a razão da PF não ir atrás desse baderneiro?,Selo falso,https://www.aosfatos.org/noticias/falso-homem-relogio-historico-8-de-janeiro-solto/
"Vídeo mostra resgate de crianças palestinas, não israelenses","1 de março de 2024, 18h17",[Vídeo mostra] crianças judias que estavam reféns do Hamas foram resgatadas pelo Exército de Israel,Selo falso,https://www.aosfatos.org/noticias/video-resgate-criancas-palestinas-nao-israelenses/
Cacau Show não está distribuindo ovos de Páscoa e Ursinhos Carinhosos de graça: é golpe,"4 de março de 2024, 16h01",Participe do Quiz viral da Cacau Show e ganhe um Ovo de Páscoa e uma Pantufa dos Ursinhos Carinhosos,Selo falso,https://www.aosfatos.org/noticias/golpe-cacau-show-ovos-de-pascoa-ursinhos-carinhosos/
Livro ‘O Avesso da Pele’ foi aprovado para distribuição em escolas durante governo Bolsonaro,"4 de março de 2024, 17h21", URGENTE ,Selo falso,https://www.aosfatos.org/noticias/avesso-da-pele-aprovado-escolas-governo-bolsonaro/
Mulher morta no Amazonas não havia denunciado abuso infantil no Marajó,"4 de março de 2024, 17h38","Mulher que deu entrevista denunciando os abusos lá no marajó é encontrada morta, quem será que mandou matar como fez com Celso Daniel?",Selo falso,https://www.aosfatos.org/noticias/falso-mulher-morta-amazonas-abuso-infantil-marajo/
"Boulos e Marta Suplicy não foram expulsos de Parelheiros, em São Paulo, por comerciantes","5 de março de 2024, 15h13",Boulos e Marta Suplicy são EXPULSOS de Parelheiros por comerciantes locais.,Selo falso,https://www.aosfatos.org/noticias/falso-boulos-marta-suplicy-expulsos-comerciantes/
É falso que 25% dos vacinados contra a Covid-19 desenvolveram Aids,"5 de março de 2024, 15h21",Alerta! Cientistas de Cambridge descobriram: 25% das v@cs com mRNA C_19 têm VAIDS. Estudo revela falhas no sistema imunológico. Fonte: Slay News,Selo falso,https://www.aosfatos.org/noticias/falso-vacinados-covid-desenvolveram-aids/
Moraes autorizou operação contra Carlos Bolsonaro antes de ‘superlive’,"30 de janeiro de 2024, 13h44","Mandado foi datado de hoje, 29/JAN. Ou seja, durante o recesso, logo após a super live que pela 1ª vez reuniu Bolsonaro e filhos. Alexandre de Moraes “confeccionou” os mandados entre meia-noite e 6h de hoje. Ao que tudo indica, foi para que todos fossem objeto de busca com base em investigação direcionada ao Carlos.",Selo não é bem assim,https://www.aosfatos.org/noticias/moraes-operacao-carlos-bolsonaro-antes-superlive/
Lula desinforma sobre número de obras paradas em escolas e perfil social de alunos da USP,"1 de fevereiro de 2024, 11h41","""São praticamente 10 mil obras em escolas que estavam paralisadas, creches, quase 6.000 creches que estavam paralisadas"" — 23.jan.2024, em ",Selo falso,https://www.aosfatos.org/noticias/lula-obras-paradas-escolas-perfil-social-alunos-usp/
Lula desinforma sobre número de obras paradas em escolas e perfil social de alunos da USP,"1 de fevereiro de 2024, 11h41","""Metade da USP é aluno da periferia desse país"" — 26.jan.2024, em ",Selo falso,https://www.aosfatos.org/noticias/lula-obras-paradas-escolas-perfil-social-alunos-usp/
Lula desinforma sobre número de obras paradas em escolas e perfil social de alunos da USP,"1 de fevereiro de 2024, 11h41","""Este país, que foi descoberto há 524 anos atrás, foi colonizado há muito tempo, foi o último país (...) a fazer com que a gente tivesse uma universidade"" — 26.jan.2024, em ",Selo falso,https://www.aosfatos.org/noticias/lula-obras-paradas-escolas-perfil-social-alunos-usp/
Apresentador parou de ler capas de jornais negativas ao governo Lula porque eram do dia anterior,"1 de fevereiro de 2024, 13h21",APRESENTADOR IA FALAR DO ROMBO DE R$ 230 BILHÕES NA ECONOMIA COM O GOVERNO LULA E FOI OBRIGADO A PARAR DE FALAR! A GLOBO DESINFORMA O POVO PARA DEFENDER A ESQUERDA E SUAS VERGONHAS!,Selo não é bem assim,https://www.aosfatos.org/noticias/bom-dia-rio-grande-noticias-lula/
Posts distorcem frase para dizer que ministra da Saúde minimizou avanço da dengue,"7 de fevereiro de 2024, 15h55","Ministra de Lula diz que dengue ‘não é uma doença para ficarmos desestruturados’, mesmo com alto número de casos.",Selo não é bem assim,https://www.aosfatos.org/noticias/posts-distorcem-ministra-saude-avanco-da-dengue/
Paulo Pimenta não admitiu fraude ao dizer que Lula venceu com 39% dos votos em 2022,"16 de fevereiro de 2024, 14h32","Lula foi eleito com 39% dos votos. ALÔ, TSE? COMO ASSIM?",Selo não é bem assim,https://www.aosfatos.org/noticias/paulo-pimenta-lula-votos-2022/
Paulo Pimenta não admitiu fraude ao dizer que Lula venceu com 39% dos votos em 2022,"16 de fevereiro de 2024, 14h32","
",Selo não é bem assim,https://www.aosfatos.org/noticias/paulo-pimenta-lula-votos-2022/
Posts compartilham vídeo antigo para sugerir que Gilmar Mendes não viu tentativa de golpe no 8 de Janeiro,"18 de março de 2024, 16h47",URGENTE! GILMAR MENDES AFIRMA QUE NÃO HOUVE TENTATIVA DE GOLPE NO 08/01!,Selo não é bem assim,https://www.aosfatos.org/noticias/video-antigo-gilmar-mendes-nao-viu-tentativa-golpe-8-janeiro/
"Reportagem sobre aumento da fome e da pobreza na Bahia é de 2021, não atual","20 de março de 2024, 18h32",30/01/2024. Bahia 20 anos de PT. Estado mais miserável do Brasil. O pai dos pobres é assim mesmo,Selo não é bem assim,https://www.aosfatos.org/noticias/reportagem-fome-pobreza-bahia-2021-nao-atual/
"Na CPI, Nise Yamaguchi defende 'tratamento precoce' com informações enganosas","1 de junho de 2021, 14h24",Eu nunca tive encontros privados com o presidente Bolsonaro.,falso,https://www.aosfatos.org/noticias/na-cpi-nise-yamaguchi-defende-tratamento-precoce-com-informacoes-enganosas/
"Na CPI, Nise Yamaguchi defende 'tratamento precoce' com informações enganosas","1 de junho de 2021, 14h24","Agora, a questão da eficiência desses medicamentos [do 'tratamento precoce']... Por exemplo, no Amapá, nós temos um dos menores índices do mundo de mortalidade. Exatamente eles utilizam essas medidas conjuntas.",falso,https://www.aosfatos.org/noticias/na-cpi-nise-yamaguchi-defende-tratamento-precoce-com-informacoes-enganosas/
"Na CPI, Nise Yamaguchi defende 'tratamento precoce' com informações enganosas","1 de junho de 2021, 14h24",Esse dado [de que 84% das pessoas que foram parar nos hospitais estavam em isolamento] foi dado pelo governador de Nova York. Eles fizeram um estudo mostrando que os pacientes vinham de casa e que o lockdown somente não resolveria o problema.,falso,https://www.aosfatos.org/noticias/na-cpi-nise-yamaguchi-defende-tratamento-precoce-com-informacoes-enganosas/
"Na CPI, Nise Yamaguchi defende 'tratamento precoce' com informações enganosas","1 de junho de 2021, 14h24","Aqui, nós temos o México [que recomenda hoje o uso da hidroxicloroquina]...",falso,https://www.aosfatos.org/noticias/na-cpi-nise-yamaguchi-defende-tratamento-precoce-com-informacoes-enganosas/
"Na CPI, Nise Yamaguchi defende 'tratamento precoce' com informações enganosas","1 de junho de 2021, 14h24","E, certamente, a questão das estatísticas que os estudos têm demonstrado de benefícios do tratamento precoce, nos diversos estudos já aqui bem caracterizados, inclusive nas metanálises, faz com que, ao se utilizar esses medicamentos, a gente tenha uma diminuição significativa do número de mortos e do número de pacientes graves.",falso,https://www.aosfatos.org/noticias/na-cpi-nise-yamaguchi-defende-tratamento-precoce-com-informacoes-enganosas/
"Na CPI, Nise Yamaguchi defende 'tratamento precoce' com informações enganosas","1 de junho de 2021, 14h24",Houve um anúncio inclusive das universidades europeias de que nós teríamos milhões de mortes até abril do ano passado.,falso,https://www.aosfatos.org/noticias/na-cpi-nise-yamaguchi-defende-tratamento-precoce-com-informacoes-enganosas/
"Na CPI, Nise Yamaguchi defende 'tratamento precoce' com informações enganosas","1 de junho de 2021, 14h24",Eu fiz parte da criação do comitê de crise [da gripe H1N1].,falso,https://www.aosfatos.org/noticias/na-cpi-nise-yamaguchi-defende-tratamento-precoce-com-informacoes-enganosas/
"Na CPI, Nise Yamaguchi defende 'tratamento precoce' com informações enganosas","1 de junho de 2021, 14h24","Então, a gente tem realmente uma eficácia comprovada [da hidroxicloroquina], através da Henry Ford Foundation",falso,https://www.aosfatos.org/noticias/na-cpi-nise-yamaguchi-defende-tratamento-precoce-com-informacoes-enganosas/
"Na CPI, Nise Yamaguchi defende 'tratamento precoce' com informações enganosas","1 de junho de 2021, 14h24",...temos a Venezuela [que recomenda o uso da hidroxicloroquina contra Covid-19],falso,https://www.aosfatos.org/noticias/na-cpi-nise-yamaguchi-defende-tratamento-precoce-com-informacoes-enganosas/
"De volta à CPI, Queiroga distorce dados para defender Copa América e atuação do governo","8 de junho de 2021, 15h13","Campeonato Brasileiro de futebol aconteceu com mais de cem partidas, dentro de um ambiente controlado, sem público nos estádios, e houve apenas um caso positivo [de Covid-19]...",falso,https://www.aosfatos.org/noticias/de-volta-cpi-queiroga-distorce-dados-para-defender-copa-america-e-atuacao-do-governo/
"De volta à CPI, Queiroga distorce dados para defender Copa América e atuação do governo","8 de junho de 2021, 15h13","O que coloca o Brasil em uma posição, que está entre os cinco países que mais doses de vacinas distribuiu com a sua população.",falso,https://www.aosfatos.org/noticias/de-volta-cpi-queiroga-distorce-dados-para-defender-copa-america-e-atuacao-do-governo/
"De volta à CPI, Queiroga distorce dados para defender Copa América e atuação do governo","8 de junho de 2021, 15h13","O Brasil, no ranking mundial do Our World in Data, é o terceiro país que mais aplicou a primeira dose de vacina. EUA, Índia e Brasil.",falso,https://www.aosfatos.org/noticias/de-volta-cpi-queiroga-distorce-dados-para-defender-copa-america-e-atuacao-do-governo/
"De volta à CPI, Queiroga distorce dados para defender Copa América e atuação do governo","8 de junho de 2021, 15h13",82% dos indígenas tomaram a primeira dose e 71% dos indígenas tomaram a segunda dose. Aqui me refiro aos indígenas aldeados.,falso,https://www.aosfatos.org/noticias/de-volta-cpi-queiroga-distorce-dados-para-defender-copa-america-e-atuacao-do-governo/
"Na CPI da Covid-19, Elcio Franco contradiz ações do governo para compra de vacinas","9 de junho de 2021, 17h06",A orientação [de Bolsonaro e de Pazuello] era que nós adquiríssemos a maior quantidade de doses desde que garantida a segurança e eficácia pela Anvisa.,contraditorio,https://www.aosfatos.org/noticias/na-cpi-da-covid-19-elcio-franco-contradiz-acoes-do-governo-para-compra-de-vacinas/
"Na CPI da Covid-19, Elcio Franco contradiz ações do governo para compra de vacinas","9 de junho de 2021, 17h06",Hoje o Brasil figura entre os países que mais imunizaram no mundo.,contraditorio,https://www.aosfatos.org/noticias/na-cpi-da-covid-19-elcio-franco-contradiz-acoes-do-governo-para-compra-de-vacinas/
"Na CPI da Covid-19, Elcio Franco contradiz ações do governo para compra de vacinas","9 de junho de 2021, 17h06","Foram disponibilizados 24,5 bilhões de reais que garantiram 562 milhões de doses de vacinas até março de 2021.",contraditorio,https://www.aosfatos.org/noticias/na-cpi-da-covid-19-elcio-franco-contradiz-acoes-do-governo-para-compra-de-vacinas/
